frame,time_seconds,track_id,x,y,w,h,center_x,center_y,area,bed_edge_y,processing_time_s
45,0.225,38,829,24,30,16,859.701,23.673,90.0,254.0,0.017328
45,0.225,42,675,0,6,33,678.058,16.049,89.5,254.0,0.017328
45,0.225,44,480,0,480,386,720.532,173.791,67901.5,254.0,0.017328
45,0.225,50,673,290,24,4,681.889,289.652,67.0,254.0,0.017328
45,0.225,52,765,62,22,13,783.117,64.386,62.0,254.0,0.017328
45,0.225,57,223,264,34,3,231.657,269.127,66.0,254.0,0.017328
45,0.225,62,20,434,17,14,31.547,440.05,78.0,254.0,0.017328
45,0.225,74,886,212,17,13,893.962,217.476,97.0,254.0,0.017328
45,0.225,79,45,250,34,7,58.767,253.753,164.5,254.0,0.017328
45,0.225,82,0,316,8,13,2.899,322.5,60.5,254.0,0.017328
45,0.225,83,251,341,14,11,200.623,397.58,93.5,254.0,0.017328
45,0.225,84,683,339,45,15,705.557,346.353,496.0,254.0,0.017328
45,0.225,85,251,341,16,9,270.994,334.162,69.0,254.0,0.017328
45,0.225,86,72,464,15,12,79.5,470.0,96.0,254.0,0.017328
45,0.225,87,293,379,27,11,306.5,384.5,135.5,254.0,0.017328
45,0.225,88,252,359,17,14,260.5,366.0,59.0,254.0,0.017328
45,0.225,89,608,219,25,5,620.5,221.5,71.5,254.0,0.017328
46,0.23,1,0,430,256,110,117.082,474.918,18976.0,255.0,0.012231
46,0.23,2,451,373,500,167,701.057,461.061,54574.5,255.0,0.012231
46,0.23,3,484,368,13,20,490.586,378.196,210.0,255.0,0.012231
46,0.23,4,674,359,30,4,688.421,372.828,80.5,255.0,0.012231
46,0.23,5,0,341,209,59,104.192,370.63,10951.0,255.0,0.012231
46,0.23,6,250,339,146,55,312.954,368.138,5556.5,255.0,0.012231
46,0.23,7,27,312,177,19,103.587,321.271,1424.0,255.0,0.012231
46,0.23,8,680,303,280,83,831.382,344.434,13584.0,255.0,0.012231
46,0.23,9,908,302,17,18,916.611,310.873,193.0,255.0,0.012231
46,0.23,10,0,188,234,48,118.409,212.523,2067.0,255.0,0.012231
46,0.23,11,486,242,98,7,547.057,235.06,299.0,255.0,0.012231
46,0.23,12,874,237,59,56,903.463,265.08,2464.0,255.0,0.012231
46,0.23,13,234,223,94,13,275.367,229.036,578.5,255.0,0.012231
46,0.23,14,180,242,154,13,260.945,248.739,980.0,255.0,0.012231
46,0.23,16,61,141,121,40,121.647,161.263,4484.5,255.0,0.012231
46,0.23,17,638,159,11,28,643.189,173.694,181.0,255.0,0.012231
46,0.23,18,44,99,144,37,116.002,117.548,3491.5,255.0,0.012231
46,0.23,19,293,139,39,37,312.714,157.5,1315.5,255.0,0.012231
46,0.23,20,412,134,118,41,471.068,154.669,3840.5,255.0,0.012231
46,0.23,22,0,30,121,107,60.567,83.5,6295.5,255.0,0.012231
46,0.23,23,636,0,324,287,793.159,144.316,49201.5,255.0,0.012231
46,0.23,24,710,0,93,64,756.5,32.0,3000.5,255.0,0.012231
46,0.23,25,691,0,15,77,698.743,38.5,965.5,255.0,0.012231
46,0.23,26,236,0,392,183,432.138,89.32,41384.5,255.0,0.012231
46,0.23,27,210,0,19,84,219.536,42.0,1169.5,255.0,0.012231
46,0.23,28,99,0,110,71,153.732,35.531,3900.0,255.0,0.012231
46,0.23,29,72,523,132,17,139.109,531.713,1582.5,255.0,0.012231
46,0.23,31,274,316,46,6,290.284,332.122,154.0,255.0,0.012231
46,0.23,34,747,293,46,8,771.712,296.306,247.0,255.0,0.012231
46,0.23,35,45,249,101,9,108.212,253.485,515.0,255.0,0.012231
46,0.23,37,341,230,9,21,345.575,241.149,69.5,255.0,0.012231
46,0.23,38,829,24,30,16,858.688,24.201,90.0,255.0,0.012231
46,0.23,42,675,0,6,33,678.064,15.841,89.5,255.0,0.012231
46,0.23,44,481,0,479,313,720.517,167.715,54326.0,255.0,0.012231
46,0.23,50,673,290,24,4,681.743,289.3,67.0,255.0,0.012231
46,0.23,52,765,62,22,13,782.748,64.6,62.0,255.0,0.012231
46,0.23,57,227,264,32,4,235.58,268.098,68.0,255.0,0.012231
46,0.23,62,20,434,17,14,32.209,440.048,78.0,255.0,0.012231
46,0.23,74,885,212,17,14,893.822,217.871,81.5,255.0,0.012231
46,0.23,79,45,250,34,7,58.449,253.864,164.5,255.0,0.012231
46,0.23,82,0,316,26,12,9.841,322.139,186.5,255.0,0.012231
46,0.23,83,251,341,14,11,184.23,412.174,93.5,255.0,0.012231
46,0.23,84,683,339,45,15,705.655,346.386,496.0,255.0,0.012231
46,0.23,85,288,307,24,6,284.193,323.459,83.0,255.0,0.012231
46,0.23,86,72,464,15,12,79.5,470.0,96.0,255.0,0.012231
46,0.23,87,293,379,27,11,306.5,384.5,135.5,255.0,0.012231
46,0.23,88,252,359,17,14,260.5,366.0,59.0,255.0,0.012231
46,0.23,89,608,219,25,5,620.5,221.5,71.5,255.0,0.012231
47,0.235,1,29,432,130,58,111.463,471.497,2127.0,254.0,0.011594
47,0.235,2,451,374,500,166,701.037,460.149,52673.5,254.0,0.011594
47,0.235,3,485,369,11,18,490.57,378.154,129.5,254.0,0.011594
47,0.235,4,683,338,45,16,692.614,366.58,539.5,254.0,0.011594
47,0.235,5,0,342,207,56,104.024,370.471,10463.0,254.0,0.011594
47,0.235,6,288,346,31,44,310.669,368.135,462.5,254.0,0.011594
47,0.235,7,27,312,177,19,102.882,321.093,1424.0,254.0,0.011594
47,0.235,8,723,304,237,81,834.612,344.442,11812.5,254.0,0.011594
47,0.235,9,909,302,15,17,916.574,310.78,164.5,254.0,0.011594
47,0.235,10,0,188,231,46,117.85,211.852,1528.5,254.0,0.011594
47,0.235,11,544,218,28,5,549.49,231.468,78.5,254.0,0.011594
47,0.235,12,874,237,59,55,903.464,264.93,2297.5,254.0,0.011594
47,0.235,13,246,224,48,8,274.066,228.818,229.0,254.0,0.011594
47,0.235,14,194,245,137,10,261.746,248.953,729.0,254.0,0.011594
47,0.235,16,62,142,119,39,121.609,161.315,4370.0,254.0,0.011594
47,0.235,17,641,163,5,19,643.323,173.449,51.5,254.0,0.011594
47,0.235,18,44,99,144,37,116.0,117.532,3419.5,254.0,0.011594
47,0.235,19,294,139,38,37,312.785,157.5,1257.5,254.0,0.011594
47,0.235,20,412,134,118,41,471.048,154.618,3764.5,254.0,0.011594
47,0.235,22,0,30,122,107,60.675,83.5,6251.0,254.0,0.011594
47,0.235,23,608,0,352,287,790.075,144.499,49581.0,254.0,0.011594
47,0.235,24,710,0,93,64,756.499,32.0,3051.5,254.0,0.011594
47,0.235,25,691,0,16,77,698.792,38.5,1041.0,254.0,0.011594
47,0.235,26,236,0,393,182,432.236,89.904,41113.0,254.0,0.011594
47,0.235,27,210,0,19,84,219.524,42.0,1160.5,254.0,0.011594
47,0.235,28,98,0,111,71,153.69,35.532,3883.5,254.0,0.011594
47,0.235,29,73,523,144,17,141.33,531.632,1612.0,254.0,0.011594
47,0.235,31,274,316,46,6,290.902,332.159,154.0,254.0,0.011594
47,0.235,34,739,293,56,8,769.955,296.566,273.5,254.0,0.011594
47,0.235,35,85,250,54,6,108.971,253.485,234.5,254.0,0.011594
47,0.235,37,341,230,9,21,346.655,240.851,69.5,254.0,0.011594
47,0.235,38,845,21,16,12,855.699,25.689,56.5,254.0,0.011594
47,0.235,42,675,0,6,36,678.042,16.575,109.0,254.0,0.011594
47,0.235,44,481,0,479,313,720.512,168.141,54326.0,254.0,0.011594
47,0.235,50,673,290,24,4,681.598,288.947,67.0,254.0,0.011594
47,0.235,52,755,53,47,27,780.737,65.527,154.0,254.0,0.011594
47,0.235,57,227,264,32,4,234.053,268.611,68.0,254.0,0.011594
47,0.235,62,17,434,18,15,29.613,440.735,90.5,254.0,0.011594
47,0.235,74,885,212,17,14,893.806,217.835,81.5,254.0,0.011594
47,0.235,79,45,250,34,7,58.131,253.974,164.5,254.0,0.011594
47,0.235,82,0,316,26,12,10.423,322.058,186.5,254.0,0.011594
47,0.235,84,683,339,45,15,705.753,346.42,496.0,254.0,0.011594
47,0.235,85,288,307,24,6,281.989,325.872,83.0,254.0,0.011594
47,0.235,86,72,464,15,12,79.5,470.0,96.0,254.0,0.011594
47,0.235,87,293,379,27,11,306.5,384.5,135.5,254.0,0.011594
47,0.235,88,252,359,17,14,260.5,366.0,59.0,254.0,0.011594
47,0.235,89,608,219,25,5,620.5,221.5,71.5,254.0,0.011594
47,0.235,90,0,442,12,14,6.0,449.0,64.0,254.0,0.011594
48,0.24,1,0,430,258,110,115.788,474.839,18959.5,255.0,0.012097
48,0.24,2,451,373,500,167,701.02,459.223,54508.5,255.0,0.012097
48,0.24,3,484,368,13,20,490.556,378.118,211.5,255.0,0.012097
48,0.24,4,673,359,32,4,691.881,365.106,77.0,255.0,0.012097
48,0.24,5,0,341,208,59,104.011,370.466,10978.0,255.0,0.012097
48,0.24,6,250,339,146,55,313.803,367.736,5595.5,255.0,0.012097
48,0.24,7,0,311,202,20,101.709,320.948,1831.5,255.0,0.012097
48,0.24,8,681,304,279,82,831.324,344.587,13478.0,255.0,0.012097
48,0.24,9,909,302,16,18,916.676,310.832,184.5,255.0,0.012097
48,0.24,10,0,188,232,49,117.477,211.716,2088.5,255.0,0.012097
48,0.24,11,538,242,47,6,552.528,234.797,152.5,255.0,0.012097
48,0.24,12,874,237,60,56,903.596,264.934,2462.0,255.0,0.012097
48,0.24,13,233,223,94,13,275.562,229.018,584.0,255.0,0.012097
48,0.24,14,221,264,41,4,256.879,253.334,85.0,255.0,0.012097
48,0.24,16,61,141,121,40,121.577,161.231,4511.0,255.0,0.012097
48,0.24,17,637,160,11,27,643.151,173.52,181.5,255.0,0.012097
48,0.24,18,44,99,144,37,115.999,117.519,3491.5,255.0,0.012097
48,0.24,19,293,139,39,37,312.714,157.5,1310.5,255.0,0.012097
48,0.24,20,412,134,119,41,471.161,154.575,3862.0,255.0,0.012097
48,0.24,22,0,30,121,107,60.636,83.5,6320.5,255.0,0.012097
48,0.24,23,608,0,352,287,790.513,145.262,49581.0,255.0,0.012097
48,0.24,24,710,0,93,64,756.5,32.0,2986.5,255.0,0.012097
48,0.24,25,691,0,15,77,698.706,38.5,951.0,255.0,0.012097
48,0.24,26,236,0,392,183,432.189,90.507,41367.5,255.0,0.012097
48,0.24,27,211,0,18,84,219.644,42.0,1163.0,255.0,0.012097
48,0.24,28,98,0,111,71,153.653,35.532,3895.0,255.0,0.012097
48,0.24,29,73,523,144,17,141.424,531.627,1612.0,255.0,0.012097
48,0.24,31,275,316,44,6,293.29,327.932,136.0,255.0,0.012097
48,0.24,34,739,293,56,8,769.91,296.576,273.5,255.0,0.012097
48,0.24,35,85,250,54,6,108.815,253.632,234.5,255.0,0.012097
48,0.24,37,340,229,10,23,346.311,240.526,87.5,255.0,0.012097
48,0.24,38,845,21,16,12,854.462,26.326,56.5,255.0,0.012097
48,0.24,42,675,0,6,36,678.045,16.482,109.0,255.0,0.012097
48,0.24,44,480,0,480,313,720.305,163.764,54268.5,255.0,0.012097
48,0.24,50,672,290,22,5,682.279,290.682,58.0,255.0,0.012097
48,0.24,52,755,53,47,27,780.183,65.822,154.0,255.0,0.012097
48,0.24,57,37,245,296,13,212.541,261.713,1654.0,255.0,0.012097
48,0.24,62,17,434,18,15,29.932,440.805,90.5,255.0,0.012097
48,0.24,74,886,212,16,14,893.866,218.232,84.0,255.0,0.012097
48,0.24,79,45,250,34,7,57.813,254.085,164.5,255.0,0.012097
48,0.24,82,0,316,26,12,11.005,321.977,186.5,255.0,0.012097
48,0.24,84,683,339,45,15,705.852,346.453,496.0,255.0,0.012097
48,0.24,85,288,307,22,5,292.925,315.438,67.0,255.0,0.012097
48,0.24,86,72,464,15,12,79.5,470.0,96.0,255.0,0.012097
48,0.24,87,293,379,27,11,306.5,384.5,135.5,255.0,0.012097
48,0.24,88,252,359,17,14,260.5,366.0,59.0,255.0,0.012097
48,0.24,89,608,219,25,5,620.5,221.5,71.5,255.0,0.012097
48,0.24,90,0,442,12,14,6.0,449.0,64.0,255.0,0.012097
48,0.24,91,488,243,45,6,510.5,246.0,143.0,255.0,0.012097
49,0.245,1,46,432,117,58,113.087,471.426,1959.0,255.0,0.01474
49,0.245,2,452,393,499,147,701.138,461.047,52058.5,255.0,0.01474
49,0.245,3,485,369,11,19,490.543,378.217,141.5,255.0,0.01474
49,0.245,4,667,374,47,21,691.622,370.02,530.0,255.0,0.01474
49,0.245,5,0,342,207,56,103.87,370.333,10468.0,255.0,0.01474
49,0.245,6,284,350,40,36,311.505,367.785,430.5,255.0,0.01474
49,0.245,7,0,311,202,20,100.946,320.774,1831.5,255.0,0.01474
49,0.245,8,683,304,277,81,828.865,344.57,12319.0,255.0,0.01474
49,0.245,9,909,302,16,17,916.763,310.746,137.5,255.0,0.01474
49,0.245,10,11,188,220,46,118.452,211.254,1530.0,255.0,0.01474
49,0.245,11,548,219,24,5,554.726,231.506,65.0,255.0,0.01474
49,0.245,12,874,238,59,54,903.579,264.939,2248.0,255.0,0.01474
49,0.245,13,247,224,48,8,274.486,228.793,248.0,255.0,0.01474
49,0.245,14,193,245,138,10,258.051,252.875,782.0,255.0,0.01474
49,0.245,16,62,142,120,39,121.681,161.29,4391.0,255.0,0.01474
49,0.245,17,637,160,11,27,643.19,173.597,181.5,255.0,0.01474
49,0.245,18,44,99,144,37,115.999,117.509,3418.5,255.0,0.01474
49,0.245,19,294,139,38,37,312.785,157.5,1260.0,255.0,0.01474
49,0.245,20,412,134,118,41,471.128,154.541,3771.5,255.0,0.01474
49,0.245,22,0,30,121,107,60.603,83.5,6259.5,255.0,0.01474
49,0.245,23,603,0,357,286,787.189,144.82,49330.0,255.0,0.01474
49,0.245,24,710,0,93,64,756.5,32.0,3052.5,255.0,0.01474
49,0.245,25,691,0,16,77,698.765,38.5,1009.0,255.0,0.01474
49,0.245,26,236,0,393,171,432.277,89.423,41111.0,255.0,0.01474
49,0.245,27,210,0,19,84,219.616,42.0,1155.5,255.0,0.01474
49,0.245,28,98,0,110,70,153.488,35.399,3883.0,255.0,0.01474
49,0.245,29,73,523,130,17,140.117,531.574,1584.0,255.0,0.01474
49,0.245,31,251,341,35,11,286.427,333.131,86.0,255.0,0.01474
49,0.245,34,743,292,52,9,769.521,296.551,256.5,255.0,0.01474
49,0.245,35,85,250,55,7,109.897,253.689,250.5,255.0,0.01474
49,0.245,37,340,229,10,23,347.23,240.225,87.5,255.0,0.01474
49,0.245,38,823,34,17,10,844.412,31.847,53.0,255.0,0.01474
49,0.245,42,677,0,4,36,678.427,17.031,82.5,255.0,0.01474
49,0.245,44,480,0,480,313,720.276,163.598,54268.5,255.0,0.01474
49,0.245,50,672,290,22,5,682.223,290.555,58.0,255.0,0.01474
49,0.245,52,758,54,41,25,779.171,66.272,130.5,255.0,0.01474
49,0.245,57,37,245,296,13,208.7,261.368,1654.0,255.0,0.01474
49,0.245,62,19,434,18,9,29.29,439.861,64.0,255.0,0.01474
49,0.245,74,886,212,16,14,893.86,218.259,84.0,255.0,0.01474
49,0.245,79,45,250,34,7,57.495,254.195,164.5,255.0,0.01474
49,0.245,82,0,316,26,12,11.587,321.896,186.5,255.0,0.01474
49,0.245,84,683,339,45,15,705.95,346.486,496.0,255.0,0.01474
49,0.245,85,288,307,22,5,294.067,314.579,67.0,255.0,0.01474
49,0.245,86,72,464,15,12,79.5,470.0,96.0,255.0,0.01474
49,0.245,87,293,379,27,11,306.5,384.5,135.5,255.0,0.01474
49,0.245,88,252,359,17,14,260.5,366.0,59.0,255.0,0.01474
49,0.245,89,608,219,25,5,620.5,221.5,71.5,255.0,0.01474
49,0.245,90,0,447,16,11,7.818,452.182,70.0,255.0,0.01474
49,0.245,91,488,243,45,6,510.5,246.0,143.0,255.0,0.01474
50,0.25,1,0,430,257,110,117.035,474.777,18914.5,255.0,0.012711
50,0.25,2,451,373,500,167,701.109,459.991,54583.5,255.0,0.012711
50,0.25,3,484,368,13,20,490.532,378.17,209.5,255.0,0.012711
50,0.25,4,667,359,37,5,690.077,368.177,93.5,255.0,0.012711
50,0.25,5,0,341,209,60,104.013,370.483,10984.0,255.0,0.012711
50,0.25,6,250,339,145,55,314.354,367.438,5556.5,255.0,0.012711
50,0.25,7,21,311,180,21,104.489,320.958,1504.5,255.0,0.012711
50,0.25,8,681,304,279,82,826.55,344.689,13505.0,255.0,0.012711
50,0.25,9,909,302,16,18,916.836,310.803,186.0,255.0,0.012711
50,0.25,10,0,188,233,49,118.094,211.295,2119.0,255.0,0.012711
50,0.25,11,535,242,35,6,554.592,234.832,115.0,255.0,0.012711
50,0.25,12,874,237,59,56,903.563,264.945,2463.5,255.0,0.012711
50,0.25,13,236,223,92,12,276.431,228.857,564.0,255.0,0.012711
50,0.25,14,249,265,31,3,259.721,256.737,60.0,255.0,0.012711
50,0.25,16,61,141,121,40,121.64,161.211,4508.5,255.0,0.012711
50,0.25,17,638,160,9,27,642.99,173.617,165.5,255.0,0.012711
50,0.25,18,44,99,144,37,115.998,117.501,3494.5,255.0,0.012711
50,0.25,19,293,139,39,37,312.714,157.5,1322.0,255.0,0.012711
50,0.25,20,412,134,119,42,471.229,154.645,3859.0,255.0,0.012711
50,0.25,22,0,30,121,107,60.574,83.5,6303.0,255.0,0.012711
50,0.25,23,603,0,357,286,787.163,145.434,49330.0,255.0,0.012711
50,0.25,24,710,0,92,64,756.369,32.0,3001.0,255.0,0.012711
50,0.25,25,691,0,16,77,698.817,38.5,971.5,255.0,0.012711
50,0.25,26,236,0,392,183,432.22,90.04,41276.0,255.0,0.012711
50,0.25,27,210,0,19,84,219.591,42.0,1152.5,255.0,0.012711
50,0.25,28,98,0,111,71,153.479,35.417,3884.5,255.0,0.012711
50,0.25,29,73,523,130,17,140.038,531.564,1584.0,255.0,0.012711
50,0.25,31,279,317,34,5,289.018,329.395,95.0,255.0,0.012711
50,0.25,34,743,292,52,9,769.433,296.556,256.5,255.0,0.012711
50,0.25,35,85,250,55,7,109.917,253.823,250.5,255.0,0.012711
50,0.25,37,340,229,10,16,346.726,238.603,60.5,255.0,0.012711
50,0.25,38,823,34,17,10,842.128,33.063,53.0,255.0,0.012711
50,0.25,42,677,0,4,36,678.476,17.017,82.5,255.0,0.012711
50,0.25,44,482,0,478,315,720.546,161.071,54441.0,255.0,0.012711
50,0.25,50,672,289,23,9,682.773,291.827,90.0,255.0,0.012711
50,0.25,52,758,54,41,25,778.562,66.585,130.5,255.0,0.012711
50,0.25,57,30,245,303,14,195.385,257.364,1763.5,255.0,0.012711
50,0.25,62,19,434,18,9,29.5,439.815,64.0,255.0,0.012711
50,0.25,74,886,212,16,14,893.855,218.286,84.0,255.0,0.012711
50,0.25,82,0,318,18,10,9.717,322.732,55.5,255.0,0.012711
50,0.25,84,683,339,45,15,706.048,346.52,496.0,255.0,0.012711
50,0.25,85,287,308,23,4,297.265,311.396,59.0,255.0,0.012711
50,0.25,86,72,464,15,12,79.5,470.0,96.0,255.0,0.012711
50,0.25,87,293,379,27,11,306.5,384.5,135.5,255.0,0.012711
50,0.25,88,252,359,17,14,260.5,366.0,59.0,255.0,0.012711
50,0.25,89,608,219,25,5,620.5,221.5,71.5,255.0,0.012711
50,0.25,90,0,447,16,11,8.546,453.455,70.0,255.0,0.012711
50,0.25,91,485,244,47,5,508.682,246.455,138.0,255.0,0.012711
51,0.255,1,46,433,87,57,110.199,471.503,1043.5,255.0,0.012879
51,0.255,2,451,374,500,166,701.083,459.208,52511.5,255.0,0.012879
51,0.255,3,486,369,10,19,490.653,378.26,135.0,255.0,0.012879
51,0.255,4,682,338,46,15,693.869,362.368,502.0,255.0,0.012879
51,0.255,5,0,342,207,56,103.876,370.352,10536.0,255.0,0.012879
51,0.255,6,287,345,26,45,310.892,367.407,509.5,255.0,0.012879
51,0.255,7,21,311,180,21,104.257,320.829,1504.5,255.0,0.012879
51,0.255,8,722,305,238,80,830.042,344.787,11378.0,255.0,0.012879
51,0.255,9,909,302,15,18,916.766,310.854,153.5,255.0,0.012879
51,0.255,10,85,250,54,7,116.592,222.086,275.5,255.0,0.012879
51,0.255,11,551,218,24,5,557.156,231.277,64.0,255.0,0.012879
51,0.255,12,874,238,59,54,903.549,264.952,2277.0,255.0,0.012879
51,0.255,13,243,224,51,8,274.554,228.648,214.0,255.0,0.012879
51,0.255,14,186,245,145,11,259.571,255.784,815.0,255.0,0.012879
51,0.255,16,62,142,120,39,121.735,161.275,4386.0,255.0,0.012879
51,0.255,17,638,160,9,27,642.996,173.687,165.5,255.0,0.012879
51,0.255,18,44,99,144,37,115.998,117.495,3433.5,255.0,0.012879
51,0.255,19,294,139,38,37,312.785,157.5,1263.0,255.0,0.012879
51,0.255,20,412,134,118,41,471.183,154.605,3763.0,255.0,0.012879
51,0.255,22,0,30,121,106,60.55,83.369,6242.0,255.0,0.012879
51,0.255,23,610,0,350,286,786.287,144.835,49462.0,255.0,0.012879
51,0.255,24,710,0,93,64,756.389,32.0,3051.5,255.0,0.012879
51,0.255,25,691,0,16,77,698.863,38.5,1020.0,255.0,0.012879
51,0.255,26,236,0,393,167,432.3,88.461,41027.5,255.0,0.012879
51,0.255,27,211,0,18,84,219.7,42.0,1148.5,255.0,0.012879
51,0.255,28,98,0,111,71,153.472,35.433,3875.5,255.0,0.012879
51,0.255,29,72,523,144,17,141.567,531.532,1620.0,255.0,0.012879
51,0.255,31,279,317,34,5,289.197,329.078,95.0,255.0,0.012879
51,0.255,34,747,293,46,8,769.606,296.736,244.5,255.0,0.012879
51,0.255,35,0,227,153,7,97.803,245.444,417.0,255.0,0.012879
51,0.255,37,340,229,10,16,347.486,238.154,60.5,255.0,0.012879
51,0.255,38,843,20,19,14,844.91,31.367,85.0,255.0,0.012879
51,0.255,42,676,0,5,48,678.515,19.789,115.5,255.0,0.012879
51,0.255,44,482,0,478,315,720.553,160.614,54441.0,255.0,0.012879
51,0.255,50,672,289,23,9,682.784,291.854,90.0,255.0,0.012879
51,0.255,52,809,39,19,12,794.186,58.131,58.5,255.0,0.012879
51,0.255,57,163,188,67,44,192.497,240.658,1106.5,255.0,0.012879
51,0.255,62,8,434,16,21,24.104,441.704,115.5,255.0,0.012879
51,0.255,74,886,212,17,10,894.147,217.712,85.0,255.0,0.012879
51,0.255,82,0,318,18,10,9.929,322.789,55.5,255.0,0.012879
51,0.255,85,287,308,23,4,298.797,310.097,59.0,255.0,0.012879
51,0.255,86,95,431,78,31,133.275,446.813,833.5,255.0,0.012879
51,0.255,90,0,447,16,11,9.273,454.727,70.0,255.0,0.012879
51,0.255,91,485,244,47,5,507.954,246.636,138.0,255.0,0.012879
52,0.26,1,0,430,258,110,114.677,474.842,18999.0,256.0,0.010729
52,0.26,2,451,373,501,167,701.191,458.414,54490.5,256.0,0.010729
52,0.26,3,484,368,13,20,490.626,378.205,213.0,256.0,0.010729
52,0.26,4,672,359,32,4,692.644,361.491,85.5,256.0,0.010729
52,0.26,5,0,341,209,60,104.021,370.504,11000.5,256.0,0.010729
52,0.26,6,250,339,146,55,313.926,367.126,5558.5,256.0,0.010729
52,0.26,7,0,312,203,20,103.02,321.217,1814.5,256.0,0.010729
52,0.26,8,681,303,279,83,827.637,344.736,13598.0,256.0,0.010729
52,0.26,9,908,302,17,18,916.704,310.896,189.5,256.0,0.010729
52,0.26,10,0,187,232,51,116.351,220.55,2105.5,256.0,0.010729
52,0.26,11,484,242,99,7,551.565,234.77,314.0,256.0,0.010729
52,0.26,12,874,237,59,56,903.536,264.959,2448.0,256.0,0.010729
52,0.26,13,234,223,95,13,276.333,228.862,611.0,256.0,0.010729
52,0.26,14,186,245,145,11,259.743,256.425,815.0,256.0,0.010729
52,0.26,16,61,141,121,40,121.684,161.201,4521.5,256.0,0.010729
52,0.26,17,637,161,10,25,642.636,173.663,148.5,256.0,0.010729
52,0.26,18,44,99,144,37,115.998,117.491,3483.5,256.0,0.010729
52,0.26,19,293,139,39,37,312.715,157.5,1312.5,256.0,0.010729
52,0.26,20,412,134,119,42,471.273,154.701,3867.5,256.0,0.010729
52,0.26,22,0,30,122,107,60.661,83.389,6333.5,256.0,0.010729
52,0.26,23,610,0,350,286,786.156,145.299,49462.0,256.0,0.010729
52,0.26,24,710,0,93,64,756.408,32.0,3010.5,256.0,0.010729
52,0.26,25,691,0,16,77,698.902,38.5,968.5,256.0,0.010729
52,0.26,26,236,0,392,183,432.237,89.194,41319.5,256.0,0.010729
52,0.26,27,210,0,19,84,219.661,42.0,1159.5,256.0,0.010729
52,0.26,28,98,0,111,71,153.469,35.448,3887.0,256.0,0.010729
52,0.26,29,72,523,144,17,141.687,531.519,1620.0,256.0,0.010729
52,0.26,31,272,315,45,7,291.104,325.301,163.0,256.0,0.010729
52,0.26,34,747,293,46,8,769.551,296.763,244.5,256.0,0.010729
52,0.26,35,0,227,153,7,96.187,244.43,417.0,256.0,0.010729
52,0.26,37,341,230,9,23,347.096,239.295,61.5,256.0,0.010729
52,0.26,38,843,20,19,14,843.245,32.228,85.0,256.0,0.010729
52,0.26,42,676,0,5,48,678.563,20.119,115.5,256.0,0.010729
52,0.26,44,481,0,479,314,720.536,158.9,54198.0,256.0,0.010729
52,0.26,50,672,289,23,9,682.794,291.881,90.0,256.0,0.010729
52,0.26,52,809,39,19,12,795.565,57.371,58.5,256.0,0.010729
52,0.26,57,32,236,303,23,186.469,240.862,1899.5,256.0,0.010729
52,0.26,62,8,434,16,21,23.642,441.891,115.5,256.0,0.010729
52,0.26,74,886,212,17,10,894.18,217.661,85.0,256.0,0.010729
52,0.26,82,0,318,18,10,10.141,322.847,55.5,256.0,0.010729
52,0.26,85,288,308,21,5,299.313,309.743,70.5,256.0,0.010729
52,0.26,86,95,431,78,31,142.002,443.05,833.5,256.0,0.010729
52,0.26,90,0,447,16,11,10.0,456.0,70.0,256.0,0.010729
52,0.26,91,485,244,47,5,507.227,246.818,138.0,256.0,0.010729
53,0.265,1,46,431,133,59,114.223,471.295,2603.5,256.0,0.012649
53,0.265,2,451,374,500,166,701.152,457.884,52439.0,256.0,0.012649
